house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H04019,Hillcrest,746188,2897,5,5,44,1,0.24,false,false,C,9,9,2,5,1/15/23,45,B04019,787498,55-64,4,high,true,Self-employed,Location & Schools,false
H00109,Hillcrest,782707,3088,5,5,35,3,0.18,true,false,D,9,9,2,5,1/15/23,3,B00109,864336,55-64,4,high,true,Retired,Location & Schools,false
H00142,Hillcrest,874966,3559,6,5,1,2,0.17,false,false,F,9,9,2,5,1/18/23,31,B00142,974563,35-44,4,high,true,Full-time employed,Modern & Updated,false
H02651,Hillcrest,482976,1682,3,3,52,1,0.15,false,true,C,9,9,2,5,1/18/23,8,B02651,564137,35-44,3,medium,true,Full-time employed,Modern & Updated,false
H01906,Hillcrest,296834,1049,1,1,10,0,0.28,false,false,F,9,9,2,5,1/23/23,55,B01906,344813,35-44,1,medium,false,Full-time employed,Low Maintenance,false
H07950,Hillcrest,601940,2787,4,4,13,1,0.15,false,false,D,9,9,2,5,1/27/23,72,B07950,634498,45-54,1,high,false,Dual income,Low Maintenance,false
H06901,Hillcrest,599717,2017,3,3,1,2,0.12,false,false,E,9,9,2,5,2/1/23,24,B06901,641045,35-44,2,high,false,Self-employed,Modern & Updated,false
H06992,Hillcrest,885521,3380,6,5,5,3,0.25,false,false,F,9,9,2,5,2/3/23,7,B06992,974589,45-54,3,high,true,Self-employed,Affordability,false
H05167,Hillcrest,631476,2392,5,5,4,1,0.07,true,false,F,9,9,2,5,2/4/23,29,B05167,708603,55-64,3,high,false,Retired,Affordability,true
H02297,Hillcrest,428065,1550,3,3,5,1,0.16,true,false,F,9,9,2,5,2/4/23,4,B02297,467221,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H00145,Hillcrest,534290,1858,3,3,10,2,0.2,false,false,D,9,9,2,5,2/6/23,10,B00145,625994,25-34,1,medium,false,Full-time employed,Affordability,true
H01327,Hillcrest,297054,1001,1,1,13,2,0.18,false,false,E,9,9,2,5,2/7/23,180,B01327,314983,55-64,1,medium,false,Full-time employed,Affordability,false
H02915,Hillcrest,1025797,3870,6,5,15,3,0.12,true,false,D,9,9,2,5,2/7/23,10,B02915,1129262,25-34,2,high,false,Full-time employed,Modern & Updated,false
H03641,Hillcrest,1054400,4500,6,5,25,2,0.12,false,false,D,9,9,2,5,2/7/23,87,B03641,1159630,35-44,5,high,true,Full-time employed,Location & Schools,false
H00417,Hillcrest,1051456,4419,6,5,3,2,0.17,true,false,E,9,9,2,5,2/10/23,22,B00417,1131072,35-44,5,high,true,Dual income,Location & Schools,false
H04506,Hillcrest,705043,2627,5,5,1,2,0.16,false,false,D,9,9,2,5,2/10/23,3,B04506,740347,35-44,3,high,false,Dual income,Modern & Updated,false
H02852,Hillcrest,869969,3227,6,5,6,2,0.26,true,true,F,9,9,2,5,2/10/23,3,B02852,1001094,55-64,4,high,false,Self-employed,Space & Bedrooms,false
H00989,Hillcrest,223868,800,1,2,17,0,0.17,false,false,E,9,9,2,5,2/12/23,25,B00989,245332,25-34,1,low,false,Full-time employed,Modern & Updated,false
H06739,Hillcrest,438359,1725,3,3,9,2,0.08,false,false,E,9,9,2,5,2/12/23,77,B06739,462443,35-44,1,medium,false,Dual income,Location & Schools,true
H01515,Hillcrest,566495,2049,5,4,19,1,0.15,true,false,B,9,9,2,5,2/17/23,2,B01515,596361,45-54,3,medium,true,Retired,Location & Schools,false
H05465,Hillcrest,660110,2448,5,4,0,2,0.09,true,false,D,9,9,2,5,2/17/23,6,B05465,743201,65+,1,high,false,Self-employed,Low Maintenance,false
H07148,Hillcrest,507378,1810,3,3,1,1,0.22,false,false,E,9,9,2,5,2/18/23,8,B07148,594379,35-44,1,medium,false,Full-time employed,Affordability,false
H04648,Hillcrest,1146373,4500,6,5,3,2,0.15,true,false,E,9,9,2,5,2/19/23,47,B04648,1259978,45-54,4,high,true,Self-employed,Location & Schools,false
H04357,Hillcrest,902136,3326,6,5,11,2,0.21,true,false,F,9,9,2,5,2/21/23,37,B04357,1009233,35-44,5,high,true,Full-time employed,Affordability,false
H03605,Hillcrest,832917,3289,6,5,14,2,0.21,false,false,E,9,9,2,5,2/22/23,50,B03605,934946,55-64,3,high,false,Dual income,Investment,true
H07984,Hillcrest,283591,800,2,1,18,0,0.16,false,true,E,9,9,2,5,2/25/23,4,B07984,315176,45-54,3,medium,false,Retired,Affordability,false
H04296,Hillcrest,809446,3542,6,5,36,3,0.15,false,false,C,9,9,2,5,2/26/23,180,B04296,915628,65+,1,high,false,Self-employed,Investment,false
H01636,Hillcrest,1094427,4500,6,5,18,3,0.12,false,false,E,9,9,2,5,3/1/23,13,B01636,1161600,45-54,4,high,true,Dual income,Space & Bedrooms,false
H05456,Hillcrest,1083200,4402,6,5,6,2,0.14,false,false,E,9,9,2,5,3/1/23,29,B05456,1138491,65+,1,high,false,Dual income,Modern & Updated,true
H02218,Hillcrest,921407,3791,6,5,32,2,0.16,true,false,C,9,9,2,5,3/2/23,34,B02218,982592,25-34,3,high,false,Full-time employed,Investment,false
H03880,Hillcrest,791841,2868,6,5,1,2,0.11,true,false,E,9,9,2,5,3/3/23,107,B03880,926161,45-54,3,high,true,Full-time employed,Location & Schools,false
H03160,Hillcrest,601975,2598,4,4,19,1,0.12,false,false,D,9,9,2,5,3/4/23,17,B03160,649382,35-44,2,high,false,Full-time employed,Modern & Updated,false
H02908,Hillcrest,906923,3544,6,5,12,3,0.15,true,false,F,9,9,2,5,3/4/23,17,B02908,965017,45-54,4,high,false,Full-time employed,Location & Schools,false
H07437,Hillcrest,693381,2545,5,5,47,1,0.16,true,false,B,9,9,2,5,3/5/23,180,B07437,729733,45-54,4,high,true,Full-time employed,Space & Bedrooms,false
H02434,Hillcrest,558755,1990,3,3,3,2,0.2,false,false,E,9,9,2,5,3/8/23,124,B02434,643940,65+,1,high,false,Full-time employed,Investment,false
H05614,Hillcrest,725628,2904,5,5,59,2,0.12,true,false,A,9,9,2,5,3/9/23,90,B05614,769714,45-54,2,high,false,Dual income,Modern & Updated,false
H02363,Hillcrest,619429,2308,4,4,15,1,0.16,true,false,C,9,9,2,5,3/9/23,10,B02363,728661,35-44,2,high,false,Full-time employed,Modern & Updated,false
H06732,Hillcrest,932434,3900,6,5,60,3,0.24,true,false,A,9,9,2,5,3/9/23,60,B06732,1023041,55-64,4,high,false,Dual income,Location & Schools,false
H07854,Hillcrest,620414,2284,4,4,16,2,0.15,true,false,E,9,9,2,5,3/10/23,38,B07854,670095,35-44,3,high,false,Dual income,Space & Bedrooms,false
H06375,Hillcrest,860742,3300,5,5,16,2,0.15,false,true,F,9,9,2,5,3/10/23,3,B06375,925713,45-54,4,high,true,Self-employed,Space & Bedrooms,true
H04443,Hillcrest,999871,4351,6,5,2,2,0.22,false,false,E,9,9,2,5,3/11/23,22,B04443,1143190,45-54,3,high,true,Self-employed,Location & Schools,false
H06034,Hillcrest,258355,1299,2,2,12,0,0.11,false,false,D,9,9,2,5,3/12/23,14,B06034,303336,35-44,2,medium,false,Self-employed,Space & Bedrooms,false
H02716,Hillcrest,488583,1890,3,3,20,2,0.13,false,true,F,9,9,2,5,3/15/23,20,B02716,561425,55-64,2,medium,false,Full-time employed,Low Maintenance,false
H06882,Hillcrest,754580,2804,4,5,3,2,0.18,true,false,F,9,9,2,5,3/15/23,58,B06882,847104,35-44,2,high,false,Self-employed,Investment,false
H00670,Hillcrest,671143,2587,4,4,5,2,0.14,true,false,E,9,9,2,5,3/15/23,24,B00670,757772,35-44,1,high,false,Self-employed,Space & Bedrooms,false
H04779,Hillcrest,820207,3546,6,5,4,3,0.12,false,false,E,9,9,2,5,3/16/23,59,B04779,912390,45-54,4,high,true,Full-time employed,Location & Schools,false
H01411,Hillcrest,623847,2387,4,4,6,1,0.18,false,false,E,9,9,2,5,3/17/23,38,B01411,694811,35-44,3,high,true,Full-time employed,Space & Bedrooms,false
H02408,Hillcrest,495918,1748,3,3,10,0,0.19,false,false,D,9,9,2,5,3/17/23,21,B02408,567924,35-44,1,medium,false,Full-time employed,Affordability,false
H00387,Hillcrest,211669,849,2,1,33,0,0.19,false,false,A,9,9,2,5,3/18/23,22,B00387,243623,35-44,1,low,false,Dual income,Location & Schools,false
H02156,Hillcrest,747336,2663,4,4,1,2,0.11,true,false,F,9,9,2,5,3/18/23,5,B02156,865465,35-44,3,high,true,Self-employed,Location & Schools,false
H03105,Hillcrest,353760,1418,2,2,13,2,0.17,false,false,F,9,9,2,5,3/22/23,7,B03105,402640,45-54,1,medium,false,Self-employed,Space & Bedrooms,false
H02000,Hillcrest,508852,2150,4,4,7,1,0.09,false,false,D,9,9,2,5,3/23/23,23,B02000,548020,25-34,2,medium,false,Dual income,Space & Bedrooms,false
H03334,Hillcrest,392865,1205,2,2,7,0,0.2,true,false,F,9,9,2,5,3/23/23,13,B03334,459342,35-44,1,medium,false,Dual income,Affordability,false
H05380,Hillcrest,618100,2347,4,4,49,2,0.28,false,false,A,9,9,2,5,3/24/23,22,B05380,704083,45-54,2,high,false,Full-time employed,Space & Bedrooms,false
H02924,Hillcrest,725031,2824,5,5,3,1,0.15,false,false,E,9,9,2,5,3/24/23,9,B02924,852763,25-34,2,high,false,Full-time employed,Modern & Updated,false
H01813,Hillcrest,431004,1733,4,4,9,2,0.16,false,false,D,9,9,2,5,3/25/23,51,B01813,493259,35-44,3,medium,true,Dual income,Location & Schools,false
H06341,Hillcrest,652127,2399,4,5,8,2,0.16,false,true,F,9,9,2,5,3/25/23,16,B06341,741084,45-54,2,high,false,Dual income,Low Maintenance,false
H01840,Hillcrest,475671,1891,3,3,4,1,0.13,false,false,E,9,9,2,5,3/25/23,48,B01840,520872,45-54,1,medium,false,Full-time employed,Low Maintenance,true
H00159,Hillcrest,512629,2251,3,4,8,1,0.09,false,false,F,9,9,2,5,3/26/23,21,B00159,563650,25-34,1,medium,false,Dual income,Location & Schools,false
H02425,Hillcrest,1145767,4500,6,5,9,2,0.17,true,false,E,9,9,2,5,3/26/23,14,B02425,1209953,45-54,3,high,false,Self-employed,Space & Bedrooms,false
H03035,Hillcrest,920563,4059,6,5,27,2,0.13,false,false,C,9,9,2,5,3/26/23,49,B03035,980292,45-54,4,high,true,Full-time employed,Location & Schools,false
H06846,Hillcrest,884358,3558,5,5,15,2,0.16,false,false,D,9,9,2,5,3/26/23,61,B06846,1013225,35-44,4,high,true,Full-time employed,Location & Schools,false
H00156,Hillcrest,931509,3655,6,5,0,2,0.21,false,false,E,9,9,2,5,3/26/23,22,B00156,1070446,45-54,5,high,true,Full-time employed,Location & Schools,false
H07032,Hillcrest,1140234,4500,6,5,60,2,0.15,true,false,A,9,9,2,5,3/26/23,6,B07032,1275110,55-64,5,high,false,Self-employed,Investment,false
H05509,Hillcrest,546273,1814,4,3,1,2,0.14,false,false,F,9,9,2,5,3/28/23,40,B05509,619326,35-44,2,medium,false,Self-employed,Modern & Updated,false
H05210,Hillcrest,602547,2735,4,4,5,2,0.16,false,false,F,9,9,2,5,3/28/23,4,B05210,671491,35-44,2,high,false,Dual income,Location & Schools,false
H05672,Hillcrest,457002,1811,2,2,19,1,0.14,false,false,C,9,9,2,5,4/1/23,22,B05672,530647,35-44,3,medium,false,Full-time employed,Affordability,false
H01079,Hillcrest,898169,3590,6,5,53,2,0.18,false,false,A,9,9,2,5,4/2/23,31,B01079,1002801,55-64,5,high,false,Self-employed,Modern & Updated,true
H03622,Hillcrest,958355,3707,6,5,23,3,0.11,false,true,F,9,9,2,5,4/2/23,8,B03622,1038947,45-54,3,high,true,Dual income,Location & Schools,false
H05503,Hillcrest,734478,2713,5,5,3,2,0.13,false,false,E,9,9,2,5,4/3/23,108,B05503,814523,55-64,4,high,false,Full-time employed,Location & Schools,false
H01112,Hillcrest,757563,3048,5,5,22,2,0.1,false,true,E,9,9,2,5,4/4/23,4,B01112,804508,35-44,4,high,false,Full-time employed,Low Maintenance,false
H01564,Hillcrest,468518,1602,2,2,1,0,0.14,false,false,F,9,9,2,5,4/4/23,28,B01564,509582,55-64,1,medium,false,Retired,Modern & Updated,false
H01856,Hillcrest,440803,1583,3,3,33,1,0.12,true,false,D,9,9,2,5,4/5/23,40,B01856,510694,25-34,1,medium,false,Full-time employed,Modern & Updated,false
H06088,Hillcrest,701596,2540,4,4,3,2,0.16,false,false,E,9,9,2,5,4/7/23,9,B06088,757140,35-44,3,high,true,Full-time employed,Low Maintenance,false
H06913,Hillcrest,581675,2072,5,4,46,1,0.11,false,true,C,9,9,2,5,4/9/23,37,B06913,673919,35-44,3,high,true,Full-time employed,Space & Bedrooms,false
H00855,Hillcrest,926838,3831,6,5,14,2,0.17,false,false,E,9,9,2,5,4/10/23,67,B00855,1051249,55-64,3,high,true,Retired,Location & Schools,false
H05559,Hillcrest,805611,3069,6,5,5,2,0.13,true,false,F,9,9,2,5,4/11/23,6,B05559,869249,45-54,3,high,true,Dual income,Investment,true
H06363,Hillcrest,665669,2266,4,4,14,2,0.21,true,false,D,9,9,2,5,4/12/23,45,B06363,703612,25-34,2,high,false,Full-time employed,Location & Schools,false
H06115,Hillcrest,505308,2089,4,4,38,1,0.1,true,true,D,9,9,2,5,4/13/23,69,B06115,536811,35-44,3,medium,true,Full-time employed,Location & Schools,false
H03597,Hillcrest,1115870,4285,6,5,0,2,0.2,true,false,E,9,9,2,5,4/13/23,70,B03597,1207733,35-44,4,high,true,Self-employed,Investment,true
H01539,Hillcrest,658986,2575,4,4,19,1,0.14,false,false,E,9,9,2,5,4/13/23,6,B01539,759171,35-44,3,high,true,Full-time employed,Space & Bedrooms,false
H04804,Hillcrest,323763,800,1,1,60,1,0.16,true,false,A,9,9,2,5,4/14/23,45,B04804,347268,35-44,1,medium,false,Full-time employed,Space & Bedrooms,false
H02943,Hillcrest,593816,2334,4,4,6,1,0.15,false,false,F,9,9,2,5,4/14/23,1,B02943,668636,25-34,3,high,true,Full-time employed,Modern & Updated,false
H02209,Hillcrest,736096,2643,4,4,0,2,0.16,true,false,E,9,9,2,5,4/14/23,6,B02209,811833,55-64,3,high,true,Self-employed,Space & Bedrooms,false
H02039,Hillcrest,693944,2729,4,4,8,2,0.17,false,false,D,9,9,2,5,4/16/23,11,B02039,736827,55-64,4,high,false,Retired,Investment,false
H04283,Hillcrest,479715,1781,4,4,2,2,0.1,false,false,E,9,9,2,5,4/16/23,62,B04283,537619,35-44,3,medium,true,Dual income,Space & Bedrooms,false
H00118,Hillcrest,710217,2406,3,4,7,2,0.17,false,false,D,9,9,2,5,4/18/23,18,B00118,795972,45-54,3,high,true,Full-time employed,Location & Schools,false
H01011,Hillcrest,700633,2868,6,5,35,2,0.2,false,false,C,9,9,2,5,4/20/23,128,B01011,778890,55-64,4,high,true,Self-employed,Location & Schools,false
H06563,Hillcrest,666011,2445,4,4,4,1,0.24,true,false,E,9,9,2,5,4/20/23,44,B06563,702216,55-64,1,high,false,Dual income,Location & Schools,false
H01257,Hillcrest,464690,1754,1,2,60,1,0.15,false,false,A,9,9,2,5,4/21/23,52,B01257,538066,45-54,1,medium,false,Full-time employed,Space & Bedrooms,false
H07327,Hillcrest,791339,3091,5,5,4,3,0.16,false,false,E,9,9,2,5,4/22/23,29,B07327,867651,35-44,4,high,true,Full-time employed,Space & Bedrooms,false
H06617,Hillcrest,509433,1791,3,3,2,1,0.09,false,false,F,9,9,2,5,4/22/23,30,B06617,553410,25-34,1,medium,false,Full-time employed,Location & Schools,false
H02451,Hillcrest,866612,3271,5,5,6,2,0.13,false,false,E,9,9,2,5,4/24/23,68,B02451,981349,25-34,2,high,false,Full-time employed,Location & Schools,false
H07533,Hillcrest,353565,1408,2,2,43,0,0.14,true,false,B,9,9,2,5,4/26/23,59,B07533,405825,35-44,1,medium,false,Full-time employed,Modern & Updated,false
H06877,Hillcrest,513286,2038,3,3,6,1,0.16,true,false,E,9,9,2,5,4/26/23,8,B06877,604966,65+,1,medium,false,Full-time employed,Affordability,false
H01228,Hillcrest,181480,800,2,1,3,1,0.12,false,false,E,9,9,2,5,4/27/23,34,B01228,207625,25-34,1,low,false,Full-time employed,Location & Schools,false
H03371,Hillcrest,349469,1592,3,3,12,1,0.11,false,false,E,9,9,2,5,5/3/23,21,B03371,372573,45-54,3,medium,true,Full-time employed,Modern & Updated,false
H00777,Hillcrest,863993,3209,4,4,48,3,0.16,false,true,C,9,9,2,5,5/3/23,77,B00777,936794,45-54,3,high,true,Retired,Location & Schools,false
H00015,Hillcrest,1127238,4500,6,5,50,3,0.13,false,false,A,9,9,2,5,5/3/23,1,B00015,1321796,35-44,2,high,false,Full-time employed,Location & Schools,false
H06197,Hillcrest,600881,2451,4,4,36,1,0.26,false,false,B,9,9,2,5,5/3/23,61,B06197,653226,35-44,2,high,false,Dual income,Investment,true
H01817,Hillcrest,610218,2403,4,4,18,1,0.19,false,false,D,9,9,2,5,5/4/23,5,B01817,664035,35-44,2,high,false,Full-time employed,Investment,false
H05219,Hillcrest,1005095,3982,6,5,27,2,0.17,false,true,F,9,9,2,5,5/4/23,71,B05219,1058124,35-44,4,high,false,Full-time employed,Location & Schools,false
H03348,Hillcrest,627152,2859,5,5,23,1,0.15,false,false,D,9,9,2,5,5/4/23,20,B03348,705599,45-54,3,high,false,Dual income,Low Maintenance,false
H02999,Hillcrest,816737,3069,4,4,1,2,0.16,true,false,F,9,9,2,5,5/4/23,103,B02999,876334,45-54,2,high,false,Self-employed,Modern & Updated,false
H02982,Hillcrest,822448,3356,5,5,29,3,0.16,false,false,D,9,9,2,5,5/5/23,54,B02982,966807,35-44,4,high,true,Full-time employed,Location & Schools,false
H07530,Hillcrest,744319,2919,5,5,30,1,0.15,true,false,D,9,9,2,5,5/7/23,88,B07530,796737,45-54,4,high,true,Full-time employed,Location & Schools,false
H06403,Hillcrest,737469,3160,5,5,11,3,0.13,false,false,D,9,9,2,5,5/8/23,17,B06403,856729,35-44,2,high,false,Dual income,Location & Schools,false
H04311,Hillcrest,1049839,4050,6,5,11,3,0.15,false,false,D,9,9,2,5,5/8/23,110,B04311,1236793,55-64,6,high,true,Retired,Location & Schools,false
H07114,Hillcrest,1011444,3636,6,5,9,2,0.17,true,false,F,9,9,2,5,5/8/23,50,B07114,1088563,45-54,4,high,true,Full-time employed,Location & Schools,false
H01033,Hillcrest,717995,2886,4,4,8,2,0.15,false,false,F,9,9,2,5,5/9/23,14,B01033,789428,45-54,2,high,false,Dual income,Modern & Updated,false
H04006,Hillcrest,778597,3033,5,5,20,3,0.29,false,false,E,9,9,2,5,5/9/23,20,B04006,824569,35-44,3,high,true,Full-time employed,Space & Bedrooms,false
H07326,Hillcrest,1060782,4074,6,5,7,3,0.2,false,false,D,9,9,2,5,5/10/23,6,B07326,1188043,25-34,3,high,true,Full-time employed,Location & Schools,false
H02961,Hillcrest,822424,3263,5,5,10,2,0.14,true,true,F,9,9,2,5,5/10/23,22,B02961,930592,45-54,3,high,true,Full-time employed,Space & Bedrooms,false
H04532,Hillcrest,629447,2384,4,4,60,1,0.15,true,false,A,9,9,2,5,5/11/23,59,B04532,703501,45-54,3,high,true,Full-time employed,Space & Bedrooms,false
H01975,Hillcrest,1157447,4500,6,5,12,2,0.18,true,true,F,9,9,2,5,5/11/23,63,B01975,1262689,35-44,5,high,true,Self-employed,Low Maintenance,true
H04155,Hillcrest,553686,2097,5,4,22,1,0.11,false,false,F,9,9,2,5,5/11/23,19,B04155,650702,45-54,4,high,true,Full-time employed,Space & Bedrooms,false
H06464,Hillcrest,870986,3271,5,5,12,2,0.16,true,false,E,9,9,2,5,5/12/23,24,B06464,933078,45-54,3,high,true,Full-time employed,Location & Schools,false
H03387,Hillcrest,695479,2621,3,3,1,2,0.21,false,false,F,9,9,2,5,5/12/23,129,B03387,786207,55-64,1,high,false,Full-time employed,Modern & Updated,false
H07815,Hillcrest,872471,3194,4,4,11,2,0.2,false,false,F,9,9,2,5,5/13/23,37,B07815,1020660,55-64,2,high,false,Retired,Location & Schools,false
H03369,Hillcrest,716554,2830,4,4,1,2,0.12,false,false,F,9,9,2,5,5/13/23,31,B03369,771846,45-54,3,high,true,Full-time employed,Space & Bedrooms,false
H02207,Hillcrest,613630,2027,4,4,11,1,0.14,true,false,E,9,9,2,5,5/14/23,1,B02207,698854,25-34,2,high,false,Self-employed,Modern & Updated,false
H03864,Hillcrest,816919,3151,6,5,2,2,0.22,false,false,D,9,9,2,5,5/15/23,32,B03864,912469,35-44,5,high,false,Full-time employed,Space & Bedrooms,false
H05940,Hillcrest,595138,2744,4,5,3,1,0.16,false,false,F,9,9,2,5,5/16/23,20,B05940,682661,45-54,1,high,false,Full-time employed,Modern & Updated,true
H02822,Hillcrest,663082,2654,5,5,15,1,0.12,true,false,D,9,9,2,5,5/17/23,6,B02822,719274,35-44,4,high,true,Full-time employed,Space & Bedrooms,false
H03684,Hillcrest,596637,2239,4,4,9,2,0.13,false,false,E,9,9,2,5,5/18/23,18,B03684,655625,45-54,3,high,true,Self-employed,Location & Schools,false
H04747,Hillcrest,582240,2449,5,4,20,2,0.2,false,false,C,9,9,2,5,5/18/23,8,B04747,645783,65+,1,high,false,Retired,Low Maintenance,false
H00657,Hillcrest,1146817,4500,6,5,5,2,0.25,true,false,F,9,9,2,5,5/19/23,3,B00657,1237289,45-54,4,high,false,Full-time employed,Location & Schools,false
H02898,Hillcrest,486614,2172,4,4,14,1,0.13,false,false,F,9,9,2,5,5/19/23,34,B02898,515223,35-44,2,medium,false,Full-time employed,Location & Schools,false
H00643,Hillcrest,339689,809,1,1,0,1,0.1,true,false,E,9,9,2,5,5/21/23,16,B00643,369981,35-44,1,medium,false,Full-time employed,Affordability,false
H04042,Hillcrest,392104,1652,4,4,4,0,0.08,false,false,F,9,9,2,5,5/21/23,93,B04042,424231,25-34,2,medium,false,Self-employed,Affordability,false
H01720,Hillcrest,539604,2063,5,4,6,1,0.12,false,false,F,9,9,2,5,5/23/23,64,B01720,585943,35-44,2,medium,false,Dual income,Modern & Updated,true
H06384,Hillcrest,1126449,4258,6,5,11,3,0.18,true,false,D,9,9,2,5,5/24/23,11,B06384,1205037,55-64,3,high,true,Self-employed,Space & Bedrooms,false
H07518,Hillcrest,724488,2813,6,5,9,2,0.21,true,false,E,9,9,2,5,5/24/23,40,B07518,767333,55-64,4,high,false,Full-time employed,Modern & Updated,false
H04016,Hillcrest,325279,937,3,3,25,2,0.13,true,true,E,9,9,2,5,5/25/23,82,B04016,367077,25-34,1,medium,false,Full-time employed,Space & Bedrooms,false
H03184,Hillcrest,976476,3961,6,5,9,3,0.24,false,false,D,9,9,2,5,5/26/23,40,B03184,1143307,45-54,3,high,false,Full-time employed,Investment,false
H05706,Hillcrest,685259,2603,5,5,11,2,0.15,false,false,D,9,9,2,5,5/26/23,1,B05706,747908,25-34,2,high,false,Dual income,Location & Schools,false
H02376,Hillcrest,772402,3094,5,5,0,2,0.13,false,false,E,9,9,2,5,5/27/23,46,B02376,875238,35-44,4,high,true,Full-time employed,Modern & Updated,false
H02824,Hillcrest,687141,2705,5,5,25,1,0.15,false,false,C,9,9,2,5,5/28/23,1,B02824,773706,35-44,4,high,true,Dual income,Space & Bedrooms,true
H07439,Hillcrest,669957,2566,5,5,26,2,0.19,false,false,D,9,9,2,5,5/28/23,20,B07439,739264,55-64,3,high,false,Full-time employed,Modern & Updated,false
H07395,Hillcrest,849391,3370,6,5,19,3,0.08,true,false,D,9,9,2,5,6/1/23,51,B07395,930613,55-64,5,high,false,Dual income,Investment,false
H01413,Hillcrest,911661,3965,6,5,0,3,0.14,false,false,F,9,9,2,5,6/1/23,20,B01413,1069649,65+,1,high,false,Full-time employed,Investment,false
H00214,Hillcrest,482126,1922,3,3,26,1,0.14,false,false,D,9,9,2,5,6/1/23,27,B00214,519969,25-34,1,medium,false,Dual income,Location & Schools,false
H01562,Hillcrest,470732,1984,2,2,19,1,0.2,false,false,E,9,9,2,5,6/3/23,121,B01562,535981,45-54,2,medium,false,Full-time employed,Affordability,false
H01537,Hillcrest,568108,2358,4,4,60,1,0.15,false,false,A,9,9,2,5,6/3/23,56,B01537,668500,35-44,3,high,true,Self-employed,Space & Bedrooms,false
H04519,Hillcrest,471338,1629,2,2,25,0,0.13,true,true,D,9,9,2,5,6/3/23,6,B04519,550058,25-34,1,medium,false,Full-time employed,Affordability,false
H02681,Hillcrest,638481,2539,3,4,5,1,0.11,false,false,F,9,9,2,5,6/4/23,46,B02681,718059,35-44,2,high,false,Full-time employed,Investment,false
H06494,Hillcrest,626806,2664,4,4,3,1,0.12,false,false,F,9,9,2,5,6/5/23,180,B06494,713585,55-64,2,high,false,Full-time employed,Modern & Updated,false
H00912,Hillcrest,539372,2224,4,4,17,1,0.18,true,false,E,9,9,2,5,6/7/23,49,B00912,602411,25-34,2,medium,false,Self-employed,Location & Schools,false
H06501,Hillcrest,610857,2407,5,5,22,1,0.11,false,false,D,9,9,2,5,6/7/23,21,B06501,649516,55-64,3,high,true,Retired,Location & Schools,false
H06522,Hillcrest,812917,3295,5,5,60,3,0.13,false,false,A,9,9,2,5,6/7/23,46,B06522,868063,35-44,3,high,false,Full-time employed,Space & Bedrooms,false
H03535,Hillcrest,896828,3685,6,5,21,2,0.13,false,false,E,9,9,2,5,6/8/23,20,B03535,963957,45-54,4,high,true,Self-employed,Space & Bedrooms,false
H06825,Hillcrest,990703,3714,6,5,2,3,0.27,false,false,E,9,9,2,5,6/8/23,4,B06825,1148528,35-44,5,high,true,Self-employed,Investment,false
H03671,Hillcrest,874449,3502,6,5,46,3,0.15,false,false,B,9,9,2,5,6/9/23,12,B03671,991370,25-34,3,high,true,Dual income,Location & Schools,false
H04196,Hillcrest,661007,2728,5,5,18,1,0.18,false,false,D,9,9,2,5,6/9/23,125,B04196,766695,55-64,3,high,false,Retired,Low Maintenance,false
H03399,Hillcrest,618553,2389,4,4,28,2,0.18,true,false,D,9,9,2,5,6/9/23,92,B03399,660054,65+,1,high,false,Retired,Investment,false
H01804,Hillcrest,221056,800,3,3,9,0,0.15,true,false,F,9,9,2,5,6/10/23,92,B01804,235037,45-54,1,low,false,Dual income,Space & Bedrooms,false
H06596,Hillcrest,588419,2450,4,4,27,1,0.13,true,false,D,9,9,2,5,6/11/23,87,B06596,623779,25-34,1,medium,false,Self-employed,Space & Bedrooms,false
H03676,Hillcrest,464869,1721,2,2,34,1,0.16,false,false,B,9,9,2,5,6/12/23,4,B03676,536473,25-34,1,medium,false,Full-time employed,Location & Schools,false
H01748,Hillcrest,709397,2725,4,4,12,2,0.19,true,true,F,9,9,2,5,6/13/23,3,B01748,793234,45-54,2,high,false,Full-time employed,Space & Bedrooms,false
H04784,Hillcrest,668456,2606,5,5,13,1,0.1,true,false,D,9,9,2,5,6/13/23,14,B04784,754440,65+,1,high,false,Retired,Low Maintenance,false
H03904,Hillcrest,966259,3860,6,5,18,3,0.12,false,false,D,9,9,2,5,6/13/23,28,B03904,1056869,55-64,4,high,true,Self-employed,Space & Bedrooms,false
H06277,Hillcrest,332293,1368,3,3,23,2,0.22,false,false,C,9,9,2,5,6/15/23,7,B06277,350097,35-44,2,medium,false,Full-time employed,Space & Bedrooms,false
H05704,Hillcrest,727358,2824,4,5,7,1,0.16,false,false,D,9,9,2,5,6/15/23,44,B05704,802819,25-34,1,high,false,Full-time employed,Location & Schools,false
H05661,Hillcrest,326610,1413,1,2,13,0,0.1,false,false,E,9,9,2,5,6/16/23,40,B05661,345411,45-54,1,medium,false,Dual income,Location & Schools,false
